[Wed Aug 29 14:56:07.692694 2018] [:error] [pid 17121] [client 127.0.0.1:58544] PHP Warning:  file_put_contents(./triggerin.running): failed to open stream: Permission denied in /var/www/git/zend_boilerplate/automation/triggers/triggerin.php on line 286, referer: http://zendboilerplate.local/automation/
[Wed Aug 29 15:41:08.450348 2018] [:error] [pid 20656] [client 127.0.0.1:35658] PHP Fatal error:  Class 'Core_XC_Grid' not found in /var/www/git/zend_boilerplate/Admin/application/views/scripts/settings/index.phtml on line 14
[Wed Aug 29 15:42:11.111795 2018] [:error] [pid 17631] [client 127.0.0.1:35676] PHP Fatal error:  Class 'Core_XC_Grid' not found in /var/www/git/zend_boilerplate/Admin/application/views/scripts/settings/index.phtml on line 14
[Wed Aug 29 15:42:13.174147 2018] [:error] [pid 17631] [client 127.0.0.1:35676] PHP Fatal error:  Class 'Core_XC_Grid' not found in /var/www/git/zend_boilerplate/Admin/application/views/scripts/settings/index.phtml on line 14
[Wed Aug 29 15:43:04.144777 2018] [:error] [pid 20656] [client 127.0.0.1:35694] PHP Fatal error:  Class 'Core_BP_Grid' not found in /var/www/git/zend_boilerplate/Admin/application/views/scripts/settings/index.phtml on line 14
[Wed Aug 29 15:43:16.955326 2018] [:error] [pid 20755] [client 127.0.0.1:35708] PHP Fatal error:  Call to undefined method Core_BP_Helpers::get_current_page_link() in /var/www/git/zend_boilerplate/Core/BP/Grid.php on line 430
[Wed Aug 29 15:43:57.108867 2018] [:error] [pid 17631] [client 127.0.0.1:35718] PHP Fatal error:  Call to undefined method Core_BP_Helpers::get_pagination_link() in /var/www/git/zend_boilerplate/Core/BP/Grid.php on line 340
[Wed Aug 29 15:50:53.803039 2018] [:error] [pid 20656] [client 127.0.0.1:35802] PHP Fatal error:  Class 'Core_XC_View' not found in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 49, referer: http://zendboilerplate.local/settings
[Wed Aug 29 15:58:18.520790 2018] [:error] [pid 17121] [client 127.0.0.1:35892] PHP Fatal error:  Class 'Core_XC_Grid' not found in /var/www/git/zend_boilerplate/Admin/application/views/scripts/settings/index.phtml on line 14
[Wed Aug 29 16:00:07.140773 2018] [:error] [pid 6781] [client 127.0.0.1:35938] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 46 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/add
[Wed Aug 29 16:00:07.151183 2018] [:error] [pid 6781] [client 127.0.0.1:35938] PHP Fatal error:  Call to undefined method Plugin_ACL::user_can_edit_settings() in /var/www/git/zend_boilerplate/Core/BP/Grid.php on line 241, referer: http://zendboilerplate.local/settings/add
[Wed Aug 29 16:00:58.546437 2018] [:error] [pid 17600] [client 127.0.0.1:35956] PHP Fatal error:  Call to undefined method Plugin_ACL::user_can_edit_settings() in /var/www/git/zend_boilerplate/Core/BP/Grid.php on line 241, referer: http://zendboilerplate.local/settings/add
[Wed Aug 29 16:02:04.200996 2018] [:error] [pid 22096] [client 127.0.0.1:35968] PHP Fatal error:  Call to undefined method Plugin_ACL::user_can_delete_customer() in /var/www/git/zend_boilerplate/Core/BP/Grid.php on line 309, referer: http://zendboilerplate.local/settings/add
[Wed Aug 29 16:02:36.902733 2018] [:error] [pid 21294] [client 127.0.0.1:35986] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 46 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/add
[Wed Aug 29 16:02:38.661636 2018] [:error] [pid 21294] [client 127.0.0.1:35986] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 89 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings
[Wed Aug 29 17:08:33.919886 2018] [:error] [pid 22512] [client 127.0.0.1:36220] PHP Warning:  mkdir(): File exists in /var/www/git/zend_boilerplate/automation/crud/index.php on line 138, referer: http://zendboilerplate.local/automation/crud/
[Wed Aug 29 17:13:25.158613 2018] [:error] [pid 21796] [client 127.0.0.1:36236] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 46 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/add
[Wed Aug 29 17:17:19.825068 2018] [:error] [pid 21627] [client 127.0.0.1:36270] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 89 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/
[Wed Aug 29 17:17:35.869004 2018] [:error] [pid 6781] [client 127.0.0.1:36278] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 46 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/add
[Wed Aug 29 17:17:50.371890 2018] [:error] [pid 26057] [client 127.0.0.1:36286] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 68 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/edit/id/81
[Wed Aug 29 17:45:48.206082 2018] [:error] [pid 17631] [client 127.0.0.1:36324] PHP Fatal error:  Class 'Core_XC_Session' not found in /var/www/git/zend_boilerplate/Admin/application/views/scripts/settings/index.phtml on line 19
[Wed Aug 29 17:48:34.410862 2018] [:error] [pid 26057] [client 127.0.0.1:36378] PHP Parse error:  syntax error, unexpected ';' in /var/www/git/zend_boilerplate/Admin/application/views/scripts/settings/index.phtml on line 19
[Fri Aug 31 12:27:13.333660 2018] [:error] [pid 8160] [client 127.0.0.1:49346] PHP Warning:  file_get_contents(privilieger.last): failed to open stream: No such file or directory in /var/www/git/zend_boilerplate/automation/triggers/privilieger.php on line 3, referer: http://zendboilerplate.local/automation/
[Fri Aug 31 12:27:13.377686 2018] [:error] [pid 8160] [client 127.0.0.1:49346] PHP Warning:  file_get_contents(privilieger.sql): failed to open stream: No such file or directory in /var/www/git/zend_boilerplate/automation/triggers/privilieger.php on line 10, referer: http://zendboilerplate.local/automation/
[Fri Aug 31 12:28:17.331142 2018] [:error] [pid 8161] [client 127.0.0.1:49354] PHP Warning:  file_get_contents(privilieger.last): failed to open stream: No such file or directory in /var/www/git/zend_boilerplate/automation/triggers/privilieger.php on line 3, referer: http://zendboilerplate.local/automation/
[Fri Aug 31 12:28:17.335429 2018] [:error] [pid 8161] [client 127.0.0.1:49354] PHP Warning:  file_get_contents(privilieger.sql): failed to open stream: No such file or directory in /var/www/git/zend_boilerplate/automation/triggers/privilieger.php on line 10, referer: http://zendboilerplate.local/automation/
[Fri Aug 31 12:32:19.628787 2018] [:error] [pid 8160] [client 127.0.0.1:49412] PHP Warning:  file_get_contents(privilieger.last): failed to open stream: No such file or directory in /var/www/git/zend_boilerplate/automation/triggers/privilieger.php on line 3, referer: http://zendboilerplate.local/automation/
[Fri Aug 31 12:32:19.629510 2018] [:error] [pid 8160] [client 127.0.0.1:49412] PHP Warning:  file_get_contents(privilieger.sql): failed to open stream: No such file or directory in /var/www/git/zend_boilerplate/automation/triggers/privilieger.php on line 10, referer: http://zendboilerplate.local/automation/
[Fri Aug 31 12:50:18.461293 2018] [:error] [pid 8159] [client 127.0.0.1:49678] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 46 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/add
[Fri Aug 31 12:52:57.017290 2018] [:error] [pid 8163] [client 127.0.0.1:49718] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 46 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/add
[Fri Aug 31 12:54:02.472694 2018] [:error] [pid 10091] [client 127.0.0.1:49744] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 46 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/add
[Fri Aug 31 12:56:30.621027 2018] [:error] [pid 8162] [client 127.0.0.1:49774] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 46 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/add
[Fri Aug 31 12:57:11.066232 2018] [:error] [pid 10091] [client 127.0.0.1:49818] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 46 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/add
[Fri Aug 31 12:57:26.886079 2018] [:error] [pid 10090] [client 127.0.0.1:49836] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 68 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/edit/id/87
[Fri Aug 31 12:57:41.925245 2018] [:error] [pid 8160] [client 127.0.0.1:49850] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 68 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/edit/id/87
[Fri Aug 31 12:58:03.660711 2018] [:error] [pid 8802] [client 127.0.0.1:49862] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 46 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/add
[Fri Aug 31 13:17:52.249802 2018] [:error] [pid 10268] [client 127.0.0.1:50042] PHP Parse error:  syntax error, unexpected '/' in /var/www/git/zend_boilerplate/automation/privilegier/privilieger.php on line 103, referer: http://zendboilerplate.local/automation/
[Fri Aug 31 14:23:34.263317 2018] [:error] [pid 8802] [client 127.0.0.1:50626] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 46 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/add
[Fri Aug 31 14:24:50.974895 2018] [:error] [pid 8163] [client 127.0.0.1:50634] PHP Fatal error:  Class 'Core_XC_Sentry' not found in /var/www/git/zend_boilerplate/Admin/application/controllers/ExamplesController.php on line 15, referer: http://zendboilerplate.local/settings
[Fri Aug 31 14:25:02.554799 2018] [:error] [pid 8160] [client 127.0.0.1:50642] PHP Fatal error:  Class 'Core_BP_Sentry' not found in /var/www/git/zend_boilerplate/Admin/application/controllers/ExamplesController.php on line 15, referer: http://zendboilerplate.local/settings
[Fri Aug 31 14:28:16.594991 2018] [:error] [pid 10086] [client 127.0.0.1:50660] PHP Fatal error:  Class 'Core_BP_Raven_Autoloader' not found in /var/www/git/zend_boilerplate/Core/BP/Sentry.php on line 5, referer: http://zendboilerplate.local/settings
[Fri Aug 31 14:30:31.224470 2018] [:error] [pid 10268] [client 127.0.0.1:50670] PHP Warning:  file_get_contents(/var/www/html/.git/refs/heads/master): failed to open stream: No such file or directory in /var/www/git/zend_boilerplate/Core/BP/Sentry.php on line 18, referer: http://zendboilerplate.local/settings
[Fri Aug 31 14:38:46.740426 2018] [:error] [pid 8161] [client 127.0.0.1:50840] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 68 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/edit/id/89
[Fri Aug 31 14:38:52.746613 2018] [:error] [pid 10090] [client 127.0.0.1:50846] PHP Warning:  file_get_contents(/var/www/html/.git/refs/heads/master): failed to open stream: No such file or directory in /var/www/git/zend_boilerplate/Core/BP/Sentry.php on line 18, referer: http://zendboilerplate.local/settings
[Fri Aug 31 14:40:23.153621 2018] [:error] [pid 10268] [client 127.0.0.1:50906] PHP Warning:  file_get_contents(/var/www/html/.git/refs/heads/master): failed to open stream: No such file or directory in /var/www/git/zend_boilerplate/Core/BP/Sentry.php on line 18, referer: http://zendboilerplate.local/settings
[Fri Aug 31 14:40:53.105812 2018] [:error] [pid 10091] [client 127.0.0.1:50914] PHP Warning:  file_get_contents(/var/www/html/.git/refs/heads/master): failed to open stream: No such file or directory in /var/www/git/zend_boilerplate/Core/BP/Sentry.php on line 18, referer: http://zendboilerplate.local/examples/trycatchexample
[Fri Aug 31 14:53:42.814421 2018] [:error] [pid 8161] [client 127.0.0.1:51168] PHP Warning:  file_get_contents(/var/www/html/.git/refs/heads/master): failed to open stream: No such file or directory in /var/www/git/zend_boilerplate/Core/BP/Sentry.php on line 18
[Fri Aug 31 14:53:44.282097 2018] [:error] [pid 8161] [client 127.0.0.1:51168] PHP Warning:  file_get_contents(/var/www/html/.git/refs/heads/master): failed to open stream: No such file or directory in /var/www/git/zend_boilerplate/Core/BP/Sentry.php on line 18, referer: http://zendboilerplate.local/examples/trycatchexample
[Fri Aug 31 14:58:02.813133 2018] [:error] [pid 17149] [client 127.0.0.1:51302] PHP Warning:  file_get_contents(/var/www/html/.git/refs/heads/master): failed to open stream: No such file or directory in /var/www/git/zend_boilerplate/Core/BP/Sentry.php on line 18, referer: http://zendboilerplate.local/examples/trycatchexample
[Fri Aug 31 14:58:51.671942 2018] [:error] [pid 16643] [client 127.0.0.1:51328] PHP Warning:  file_get_contents(/var/www/html/.git/refs/heads/master): failed to open stream: No such file or directory in /var/www/git/zend_boilerplate/Core/BP/Sentry.php on line 18, referer: http://zendboilerplate.local/examples/trycatchexample
[Fri Aug 31 15:04:25.717036 2018] [:error] [pid 8161] [client 127.0.0.1:51462] PHP Warning:  file_get_contents(/var/www/html/.git/refs/heads/master): failed to open stream: No such file or directory in /var/www/git/zend_boilerplate/Core/BP/Sentry.php on line 18, referer: http://zendboilerplate.local/examples/trycatchexample
[Fri Aug 31 15:16:04.505111 2018] [:error] [pid 10086] [client 127.0.0.1:51602] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 68 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/edit/id/90
[Fri Aug 31 15:16:16.540641 2018] [:error] [pid 10090] [client 127.0.0.1:51614] PHP Warning:  file_get_contents(/var/www/html/.git/refs/heads/master): failed to open stream: No such file or directory in /var/www/git/zend_boilerplate/Core/BP/Sentry.php on line 18, referer: http://zendboilerplate.local/index
[Fri Aug 31 15:17:14.796448 2018] [:error] [pid 17149] [client 127.0.0.1:51662] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 68 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/edit/id/90
[Fri Aug 31 15:22:32.853924 2018] [:error] [pid 8163] [client 127.0.0.1:51698] PHP Fatal error:  Class 'Core_XC_Settings' not found in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 67, referer: http://zendboilerplate.local/settings/edit/id/90
[Fri Aug 31 15:22:42.546423 2018] [:error] [pid 10091] [client 127.0.0.1:51706] PHP Warning:  Missing argument 2 for Core_BP_Session::setMessage(), called in /var/www/git/zend_boilerplate/Admin/application/controllers/SettingsController.php on line 76 and defined in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 99, referer: http://zendboilerplate.local/settings/edit/id/90
[Fri Aug 31 15:23:01.676891 2018] [:error] [pid 16643] [client 127.0.0.1:51718] PHP Warning:  file_get_contents(/var/www/html/.git/refs/heads/master): failed to open stream: No such file or directory in /var/www/git/zend_boilerplate/Core/BP/Sentry.php on line 18, referer: http://zendboilerplate.local/index
[Fri Aug 31 15:48:13.564878 2018] [php7:warn] [pid 19927] [client 127.0.0.1:52400] PHP Warning:  Use of undefined constant Core_BP_ACL - assumed 'Core_BP_ACL' (this will throw an Error in a future version of PHP) in /var/www/git/zend_boilerplate/Admin/application/plugins/Plugin/ACL.php on line 108, referer: http://zendboilerplate.local/automation/privilegier/privilieger.php
[Fri Aug 31 15:59:08.974280 2018] [php7:warn] [pid 19917] [client 127.0.0.1:52488] PHP Warning:  Use of undefined constant Core_BP_ACL - assumed 'Core_BP_ACL' (this will throw an Error in a future version of PHP) in /var/www/git/zend_boilerplate/Admin/application/plugins/Plugin/ACL.php on line 108, referer: http://zendboilerplate.local/automation/
[Fri Aug 31 16:11:57.921010 2018] [php7:warn] [pid 19927] [client 127.0.0.1:52572] PHP Warning:  Use of undefined constant Core_BP_ACL - assumed 'Core_BP_ACL' (this will throw an Error in a future version of PHP) in /var/www/git/zend_boilerplate/Admin/application/plugins/Plugin/ACL.php on line 108, referer: http://zendboilerplate.local/automation/triggers/triggerin.php
[Fri Aug 31 16:12:16.198700 2018] [php7:warn] [pid 21177] [client 127.0.0.1:52578] PHP Warning:  Use of undefined constant Core_BP_ACL - assumed 'Core_BP_ACL' (this will throw an Error in a future version of PHP) in /var/www/git/zend_boilerplate/Admin/application/plugins/Plugin/ACL.php on line 108
[Fri Aug 31 16:12:17.012304 2018] [php7:warn] [pid 19917] [client 127.0.0.1:52576] PHP Warning:  Use of undefined constant Core_BP_ACL - assumed 'Core_BP_ACL' (this will throw an Error in a future version of PHP) in /var/www/git/zend_boilerplate/Admin/application/plugins/Plugin/ACL.php on line 108, referer: http://zendboilerplate.local/user/login/?ref=Lw==
[Fri Aug 31 16:12:17.592627 2018] [php7:warn] [pid 19917] [client 127.0.0.1:52576] PHP Warning:  Use of undefined constant Core_BP_ACL - assumed 'Core_BP_ACL' (this will throw an Error in a future version of PHP) in /var/www/git/zend_boilerplate/Admin/application/plugins/Plugin/ACL.php on line 108, referer: http://zendboilerplate.local/automation/triggers/triggerin.php?force=true
[Fri Aug 31 16:12:18.196826 2018] [php7:warn] [pid 19917] [client 127.0.0.1:52576] PHP Warning:  Use of undefined constant Core_BP_ACL - assumed 'Core_BP_ACL' (this will throw an Error in a future version of PHP) in /var/www/git/zend_boilerplate/Admin/application/plugins/Plugin/ACL.php on line 108, referer: http://zendboilerplate.local/user/login/?ref=Lw==
[Fri Aug 31 16:12:18.206155 2018] [php7:warn] [pid 19917] [client 127.0.0.1:52576] PHP Warning:  Use of undefined constant Core_BP_ACL - assumed 'Core_BP_ACL' (this will throw an Error in a future version of PHP) in /var/www/git/zend_boilerplate/Admin/application/plugins/Plugin/ACL.php on line 108, referer: http://zendboilerplate.local/user/login/?ref=Lw==
[Fri Aug 31 16:12:18.384517 2018] [php7:warn] [pid 21177] [client 127.0.0.1:52578] PHP Warning:  Use of undefined constant Core_BP_ACL - assumed 'Core_BP_ACL' (this will throw an Error in a future version of PHP) in /var/www/git/zend_boilerplate/Admin/application/plugins/Plugin/ACL.php on line 108, referer: http://zendboilerplate.local/user/login/index.html
[Fri Aug 31 16:12:18.387329 2018] [php7:warn] [pid 21177] [client 127.0.0.1:52578] PHP Warning:  Use of undefined constant Core_BP_ACL - assumed 'Core_BP_ACL' (this will throw an Error in a future version of PHP) in /var/www/git/zend_boilerplate/Admin/application/plugins/Plugin/ACL.php on line 108, referer: http://zendboilerplate.local/user/login/index.html
[Fri Aug 31 16:13:00.984061 2018] [php7:warn] [pid 21179] [client 127.0.0.1:52598] PHP Warning:  Use of undefined constant Core_BP_ACL - assumed 'Core_BP_ACL' (this will throw an Error in a future version of PHP) in /var/www/git/zend_boilerplate/Admin/application/plugins/Plugin/ACL.php on line 108, referer: http://zendboilerplate.local/user/login/?ref=Lw==
[Fri Aug 31 16:13:01.076691 2018] [php7:error] [pid 21179] [client 127.0.0.1:52598] PHP Fatal error:  Uncaught Error: Using $this when not in object context in /var/www/git/zend_boilerplate/Core/BP/Session.php:38\nStack trace:\n#0 /var/www/git/zend_boilerplate/Admin/application/controllers/UserController.php(38): Core_BP_Session::setVal('user_permission...', Array)\n#1 /var/www/git/zend_boilerplate/Core/Zend/Controller/Action.php(520): UserController->loginAction()\n#2 /var/www/git/zend_boilerplate/Core/Zend/Controller/Dispatcher/Standard.php(295): Zend_Controller_Action->dispatch('loginAction')\n#3 /var/www/git/zend_boilerplate/Core/Zend/Controller/Front.php(954): Zend_Controller_Dispatcher_Standard->dispatch(Object(Zend_Controller_Request_Http), Object(Zend_Controller_Response_Http))\n#4 /var/www/git/zend_boilerplate/Core/Zend/Application/Bootstrap/Bootstrap.php(97): Zend_Controller_Front->dispatch()\n#5 /var/www/git/zend_boilerplate/Core/Zend/Application.php(366): Zend_Application_Bootstrap_Bootstrap->run()\n#6 /var/www/git/zend_boilerplate/Admin/public/index.php(52): Zend_Application->run()\n#7 {main}\n  thrown in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 38, referer: http://zendboilerplate.local/user/login/?ref=Lw==
[Fri Aug 31 16:13:34.935960 2018] [php7:warn] [pid 19921] [client 127.0.0.1:52602] PHP Warning:  Use of undefined constant Core_BP_ACL - assumed 'Core_BP_ACL' (this will throw an Error in a future version of PHP) in /var/www/git/zend_boilerplate/Admin/application/plugins/Plugin/ACL.php on line 108
[Fri Aug 31 16:13:44.397997 2018] [php7:warn] [pid 19919] [client 127.0.0.1:52604] PHP Warning:  Use of undefined constant Core_BP_ACL - assumed 'Core_BP_ACL' (this will throw an Error in a future version of PHP) in /var/www/git/zend_boilerplate/Admin/application/plugins/Plugin/ACL.php on line 108, referer: http://zendboilerplate.local/
[Fri Aug 31 16:13:44.410983 2018] [php7:error] [pid 19919] [client 127.0.0.1:52604] PHP Fatal error:  Uncaught Error: Using $this when not in object context in /var/www/git/zend_boilerplate/Core/BP/Session.php:38\nStack trace:\n#0 /var/www/git/zend_boilerplate/Core/BP/Settings.php(26): Core_BP_Session::setVal('sentry_secret_k...', Array)\n#1 /var/www/git/zend_boilerplate/Core/BP/Sentry.php(6): Core_BP_Settings::get_setting('sentry_secret_k...')\n#2 /var/www/git/zend_boilerplate/Admin/application/controllers/ExamplesController.php(14): Core_BP_Sentry::send_error_request('The value has t...')\n#3 /var/www/git/zend_boilerplate/Core/Zend/Controller/Action.php(520): ExamplesController->trycatchexampleAction()\n#4 /var/www/git/zend_boilerplate/Core/Zend/Controller/Dispatcher/Standard.php(295): Zend_Controller_Action->dispatch('trycatchexample...')\n#5 /var/www/git/zend_boilerplate/Core/Zend/Controller/Front.php(954): Zend_Controller_Dispatcher_Standard->dispatch(Object(Zend_Controller_Request_Http), Object(Zend_Controller_Response_Http))\n#6 /var/www/git/zend_boilerplate/Core/Zend/Application/Bootstrap/Bootstrap.php(97): Z in /var/www/git/zend_boilerplate/Core/BP/Session.php on line 38, referer: http://zendboilerplate.local/
[Fri Aug 31 16:13:47.946785 2018] [php7:warn] [pid 19919] [client 127.0.0.1:52604] PHP Warning:  Use of undefined constant Core_BP_ACL - assumed 'Core_BP_ACL' (this will throw an Error in a future version of PHP) in /var/www/git/zend_boilerplate/Admin/application/plugins/Plugin/ACL.php on line 108
